female,age,race,obs,wage,emp,grad,length,first,wage_sd,emp_sd,grad_sd,length_sd,first_sd,coll,prog
1,1,2,147,62992.5,32.65181,23.530296,10.919434,13.291135,11285.354,9.1870279,6.5039992,2.037272,3.2996054,College 6,Psychology
0,0,3,79,60331.574,39.928852,29.577988,9.2870121,11.796732,11217.83,9.5278034,6.1630025,1.8270983,3.0190022,College 6,Psychology
0,1,3,154,62053.367,38.851521,27.323671,10.474762,11.906273,11036.388,10.903755,6.4618611,1.8896962,3.1757438,College 6,Psychology
1,0,3,73,60759.477,36.162956,26.055517,9.8066978,11.886704,9317.8164,9.8746691,6.6199346,2.0449009,3.0763009,College 6,Psychology
1,1,3,153,61771.48,36.07423,24.736769,10.591778,12.426593,10618.751,10.327867,6.7146406,1.8847399,3.0198891,College 6,Psychology
0,0,4,41,61413.762,47.233013,31.183037,8.908987,11.287178,9045.0107,10.321243,5.4088426,1.9347279,2.5524118,College 6,Psychology
0,1,4,81,60650.137,41.576809,29.583965,9.4759245,11.663098,9786.5498,10.584475,5.5548701,2.0837133,3.0180876,College 6,Psychology
1,0,4,32,60288.438,39.35144,29.864565,9.1995287,11.863832,8655.9268,12.461009,4.5799279,1.9042493,3.1180844,College 6,Psychology
1,1,4,90,59348.988,38.646225,27.180906,9.9218082,11.404277,8569.3867,10.32189,6.1709719,1.9159255,3.0157011,College 6,Psychology
0,0,0,413,59105.84,32.645214,22.833693,11.047774,12.89029,10192.462,9.4148064,6.4739881,1.9989251,3.0602651,College 7,Automotive Tech
0,1,0,785,60719.145,30.983894,22.497206,11.473528,13.327628,10939.733,9.6933908,6.9505267,1.9970477,2.9388416,College 7,Automotive Tech
1,0,0,404,61035.867,30.251778,21.926132,11.615242,13.463562,10346.127,9.49158,6.6363306,1.9341677,3.0611477,College 7,Automotive Tech
1,1,0,730,62680.875,28.884951,21.530291,12.007147,13.786302,10720.602,9.3160486,7.2414794,1.9402106,3.0865023,College 7,Automotive Tech
0,0,1,196,59189.676,35.691147,24.969379,10.250695,12.384531,9894.0898,10.480521,6.7328825,2.1210117,3.1049738,College 7,Automotive Tech
0,1,1,399,59755.453,33.265263,23.92028,11.076017,13.155912,10197.779,10.233848,7.2633367,2.0741415,3.0141051,College 7,Automotive Tech
1,0,1,175,61669.633,33.380093,24.726292,11.439449,13.151863,9962.9004,10.139283,7.4199195,1.8842937,2.6549253,College 7,Automotive Tech
1,1,1,355,60894.023,30.91732,22.293688,11.547791,13.449759,11001.565,10.478452,7.0350947,1.9927961,3.1718352,College 7,Automotive Tech
0,0,2,77,56473.762,40.512527,26.503599,9.8821192,11.533748,9412.4512,10.031277,6.0752811,2.0360663,2.7512116,College 7,Automotive Tech
0,1,2,144,58991.316,37.207684,24.018538,10.558892,12.431145,9778.4463,10.604004,6.0682073,2.0165927,2.9674544,College 7,Automotive Tech
1,0,2,70,60385.746,35.669514,25.378172,10.457462,12.623293,11785.601,9.4437046,7.0195932,2.0916193,3.0978634,College 7,Automotive Tech
1,1,2,137,60741.172,33.5368,24.256516,10.742778,12.803384,10336.595,9.3959694,7.3163395,2.0013869,3.0908611,College 7,Automotive Tech
0,0,3,79,58297.816,43.979458,28.750273,9.6074743,11.66935,9780.1924,10.546868,6.2100911,1.8823189,2.2603412,College 7,Automotive Tech
0,1,3,167,57199.625,38.459286,25.700245,10.40333,11.820108,10332.146,10.501953,6.6835284,1.9863138,2.8250585,College 7,Automotive Tech
1,0,3,80,59360.297,39.098991,28.204758,9.9860191,11.700857,11313.139,10.688338,6.106204,2.1227891,2.9231153,College 7,Automotive Tech
1,1,3,161,58900.707,36.183514,25.122631,10.475576,12.484839,10496.075,9.1170263,6.347672,1.8173841,2.8519154,College 7,Automotive Tech
0,0,4,40,56695.957,43.507751,31.731194,9.1058722,11.144368,10396.75,10.492486,5.45397,2.0382433,3.1489248,College 7,Automotive Tech
0,1,4,76,57416.023,42.659267,29.780981,9.8741589,11.637599,11727.208,8.5587778,6.6444354,2.1088998,2.7559843,College 7,Automotive Tech
1,0,4,34,59249.27,41.45459,28.978539,9.9742985,10.963407,9945.2891,9.9295073,6.1195612,2.0160217,2.8735185,College 7,Automotive Tech
1,1,4,76,59347.777,37.20216,27.908278,9.8025312,12.609585,9361.3916,11.117143,5.6409335,2.1349521,2.7381921,College 7,Automotive Tech
0,0,0,908,60334.23,33.244019,23.77677,11.0741,12.99769,10303.719,10.452231,6.887733,1.9253954,3.0180688,College 7,Business
0,1,0,1576,61086.449,31.117722,22.2064,11.470797,13.467054,10366.236,9.8729658,6.861434,1.9993272,2.9148734,College 7,Business
1,0,0,823,61355.824,31.142174,22.194431,11.431825,13.511774,10424.363,9.9387732,6.9623504,1.9523134,2.8008461,College 7,Business
1,1,0,1535,61912.633,28.92548,21.272013,12.027543,14.028325,10757.149,9.4944668,6.8796606,1.9460466,3.0201299,College 7,Business
0,0,1,402,60362.934,35.002262,25.79884,10.490713,12.339696,10248.061,10.057364,6.8986149,1.9803032,3.0527983,College 7,Business
0,1,1,790,60275.805,32.647808,23.768856,10.951324,12.82561,10477.757,10.164454,6.6987557,1.925283,2.9842811,College 7,Business
1,0,1,482,60310.938,32.865788,23.266726,10.828638,13.177128,10329.576,9.6037455,6.4614539,1.9543375,2.9197226,College 7,Business
1,1,1,771,61699.273,30.358643,22.165178,11.556756,13.614573,10523.548,9.8318272,6.8510728,1.9399205,2.881,College 7,Business
0,0,2,161,58644.18,37.709595,27.124266,10.290597,12.140115,10850.035,9.285224,5.968924,1.9928608,2.7534668,College 7,Business
0,1,2,341,59055.434,35.93235,25.349194,10.292539,12.301242,10684.705,10.228539,6.6110373,2.0359395,3.0367999,College 7,Business
1,0,2,163,59035.754,36.25013,24.377899,10.695768,12.558902,9837.4844,10.192063,6.7642174,1.8224416,3.0756218,College 7,Business
1,1,2,335,59871.367,33.406437,24.269581,10.955535,13.253559,10856.216,10.706015,6.5645938,1.8980944,2.8225491,College 7,Business
0,0,3,152,57816.766,40.900913,29.030615,9.5339499,11.201079,10328.685,9.9368086,5.8914328,2.0543027,2.7601788,College 7,Business
0,1,3,321,59244.82,38.047909,26.943066,9.8886766,12.012204,10626.088,10.839486,5.9788637,1.9980664,2.9607537,College 7,Business
1,0,3,152,58922.25,37.627789,26.82103,10.052555,12.07639,10762.137,9.6854715,5.9047017,2.1026042,3.0907836,College 7,Business
1,1,3,317,59548.863,34.685917,25.136045,10.634978,12.515338,10861.769,10.038966,6.4956975,1.9395863,3.1635244,College 7,Business
0,0,4,86,57982.914,44.983845,31.692711,8.9850264,11.071651,10661.69,9.3818798,5.2065082,2.1556299,3.033129,College 7,Business
0,1,4,148,58550.703,42.523712,28.409719,9.7043848,11.076797,9983.9697,11.26438,5.5768733,1.9812716,2.8446853,College 7,Business
1,0,4,86,56039.582,41.248596,28.336359,9.3973961,11.953901,10019.651,10.11025,6.4051032,2.021925,3.1183586,College 7,Business
1,1,4,160,58205.094,36.318363,27.439283,9.9970617,12.025416,11156.296,10.296673,5.7696061,2.1010883,2.9179873,College 7,Business
0,0,0,846,60951.277,33.110134,23.726076,10.94197,13.006172,10413.029,10.055774,6.9472423,2.0117693,2.8458869,College 7,Education
0,1,0,1535,62123.113,30.294319,22.22785,11.456802,13.496181,10657.483,9.8402872,6.8302488,2.0249474,2.9756699,College 7,Education
1,0,0,817,62205.832,30.536236,22.489769,11.562243,13.573092,10954.085,9.60116,6.9377756,1.9594417,2.9006298,College 7,Education
1,1,0,1518,63196.543,28.754873,21.11805,12.016853,13.994476,10668.384,9.5718136,6.8132215,1.9503199,2.9336884,College 7,Education
0,0,1,405,60106.598,35.063953,24.788645,10.544348,12.463303,10253.911,10.495216,6.6544585,1.8950206,3.0406806,College 7,Education
0,1,1,782,61286.906,32.934345,23.692587,10.95359,12.993049,10293.38,10.007005,6.6876249,1.9408143,2.987998,College 7,Education
1,0,1,415,61139.754,33.050198,23.454872,11.015838,13.105516,10898.854,10.385227,6.744081,1.8771954,3.035095,College 7,Education
1,1,1,752,61276.063,30.858349,22.393219,11.361898,13.498271,10422.795,10.066478,6.9778857,2.0383134,2.9927776,College 7,Education
0,0,2,185,59070.543,38.039921,27.400318,9.9747839,11.962523,9571.167,10.350163,6.0126357,2.0805967,2.6233017,College 7,Education
0,1,2,301,59084.098,35.466892,25.059839,10.485567,12.254769,10274.107,10.420321,6.66857,2.0524909,2.8005497,College 7,Education
1,0,2,169,58773.426,35.929321,24.410755,10.3561,12.454787,10075.713,10.230314,6.7243195,2.0320058,3.1929121,College 7,Education
1,1,2,284,60901.746,33.44677,23.216425,11.042874,13.034663,10162.527,10.890394,7.2459884,2.0129204,2.959352,College 7,Education
0,0,3,176,57795.305,40.948792,28.742851,9.120821,11.550046,9781.9209,10.976487,5.1550822,1.9257178,3.0222588,College 7,Education
0,1,3,313,59481.891,39.354557,26.541346,10.207258,11.924838,9790.292,10.112261,5.977942,1.9088681,2.8464091,College 7,Education
1,0,3,168,60078.867,37.224072,27.218794,9.9823351,11.615403,9969.165,9.7681217,6.206327,2.082238,2.9999259,College 7,Education
1,1,3,286,59190.004,36.71946,25.347763,10.648988,12.454309,10777.664,10.237223,7.1176848,2.0150344,2.9338615,College 7,Education
0,0,4,80,55831.758,43.678513,31.314104,9.1565075,10.225989,9437.7344,9.7633123,5.0983443,1.9019648,2.8529375,College 7,Education
0,1,4,174,58357.996,40.633392,29.093769,9.1090336,11.143802,9262.6582,10.117343,5.8164878,2.0821002,3.055424,College 7,Education
1,0,4,84,59512.777,41.77829,29.595409,9.6193304,10.923636,9514.5156,10.501794,5.7698946,2.5278554,2.8985174,College 7,Education
1,1,4,144,59835.27,38.199959,27.45492,9.8115864,12.325003,10358.125,10.790373,5.9184442,2.0097983,3.0166681,College 7,Education
0,0,0,864,61203.777,32.666748,23.333025,10.915734,13.122691,10329.053,10.410523,6.9008517,1.9883789,3.0937037,College 7,Information Tech
0,1,0,1522,62365.703,30.760117,22.296898,11.499348,13.462109,10709.349,9.9360514,6.7701278,1.9436451,2.9130263,College 7,Information Tech
1,0,0,884,61431.191,31.049606,22.678133,11.44779,13.583422,10914.3,10.148643,6.9893351,1.9650372,2.894856,College 7,Information Tech
1,1,0,1590,63817.66,28.537804,21.149698,11.957831,14.010346,10807.438,9.291276,6.8112702,2.0267739,2.914669,College 7,Information Tech
0,0,1,441,60414.957,35.829811,25.279711,10.532966,12.463208,10015.08,10.495663,6.5483222,1.9273902,2.9666328,College 7,Information Tech
0,1,1,742,61479.137,33.719406,23.787401,10.904662,13.094527,10415.774,10.445867,6.7740088,1.9865341,2.92137,College 7,Information Tech
1,0,1,416,62978.23,33.317554,23.393583,10.985065,12.719646,10971.894,10.101805,6.5498734,2.0666277,2.8348141,College 7,Information Tech
1,1,1,762,62406.813,30.404402,21.842228,11.52237,13.540558,10551.647,9.6532984,6.594842,1.9094403,2.9439092,College 7,Information Tech
0,0,2,185,59273.641,39.043377,27.114845,10.024398,12.009997,9957.1445,10.434741,6.8412099,2.1158242,3.1507359,College 7,Information Tech
0,1,2,313,60811.262,35.16843,25.328226,10.392272,12.47186,10478.904,10.112961,6.4267545,1.9478106,2.966835,College 7,Information Tech
1,0,2,173,59729.574,34.747322,25.285011,10.184841,11.896688,9293.5479,10.064386,6.6939855,1.8856291,3.2646878,College 7,Information Tech
1,1,2,293,61211.332,32.711575,24.069593,11.057645,12.947513,10632.857,10.009297,6.5918107,1.8102425,3.0051818,College 7,Information Tech
0,0,3,164,58454.344,41.046825,28.701832,9.3477325,11.30932,10651.401,10.367619,5.9463453,1.9306474,3.2024181,College 7,Information Tech
0,1,3,298,60315.348,38.016006,27.052443,10.034265,11.973575,9851.873,10.636556,6.3784499,1.8774449,3.1240373,College 7,Information Tech
1,0,3,165,61601.977,37.511456,27.271372,9.7515802,12.091886,10072.049,9.8733301,6.2903156,1.9855391,3.0117128,College 7,Information Tech
1,1,3,318,61215.84,35.032043,25.451187,10.469236,12.356315,9976.0273,10.113133,6.2745576,2.0881577,2.9080656,College 7,Information Tech
0,0,4,88,58164.875,44.507626,30.768108,8.9433041,10.852205,9634.4092,9.6498203,4.6484947,2.0846944,2.9583592,College 7,Information Tech
0,1,4,152,59003.738,40.049297,28.938416,9.5555754,11.757689,10464.699,9.6835051,6.7667437,1.7074147,3.0850742,College 7,Information Tech
1,0,4,82,58415.125,40.853249,28.794802,9.8546247,11.365547,9490.7383,8.7739859,5.8842425,1.8771491,2.9321744,College 7,Information Tech
1,1,4,156,57574.238,38.905346,27.145355,10.046556,11.568948,10420.787,10.344198,6.3811469,1.9625359,3.0352972,College 7,Information Tech
0,0,0,792,62010.016,32.842991,23.566036,10.873574,13.052678,10384.19,10.396436,6.7932525,1.9429262,2.9499822,College 7,Liberal Arts
0,1,0,1529,63145.961,30.342678,22.09388,11.475639,13.530335,10752.36,9.57582,6.8804054,1.9980202,2.9883051,College 7,Liberal Arts
1,0,0,870,62881.738,30.703882,22.03163,11.513964,13.535419,10654.803,9.8191557,6.6396241,1.8639631,3.011905,College 7,Liberal Arts
1,1,0,1486,64154.105,28.458225,20.940878,11.894304,13.95197,11146.646,9.359684,6.569212,1.9631069,2.8692429,College 7,Liberal Arts
0,0,1,421,60674.16,35.745449,25.402264,10.567451,12.539182,10617.067,10.070149,6.797009,2.0309193,3.056401,College 7,Liberal Arts
0,1,1,751,62338.184,32.696163,23.687178,10.914,12.93286,10058.69,9.9163694,6.8457274,1.9198999,3.0746269,College 7,Liberal Arts
1,0,1,409,62613.277,33.398708,23.895878,10.94591,12.846364,10849.212,10.117609,6.8739448,2.0290427,2.9154384,College 7,Liberal Arts
1,1,1,791,63399.031,30.526932,22.163427,11.514643,13.63427,11259.163,9.8663769,6.34688,1.8776522,2.9431438,College 7,Liberal Arts
0,0,2,151,60207.883,37.723297,26.983549,9.9522409,12.174601,10096.904,11.450631,6.6329498,1.9236679,2.8921807,College 7,Liberal Arts
0,1,2,329,60879.875,35.645557,24.931307,10.415172,12.551619,10464.175,10.819073,6.5546422,2.0026672,2.9670508,College 7,Liberal Arts
1,0,2,170,60718.793,34.863373,25.211405,10.724531,12.639077,10751.214,9.7368126,6.7220507,1.9076735,3.0617969,College 7,Liberal Arts
1,1,2,286,61834.977,33.931171,22.672577,10.946904,13.454101,10608.704,10.219657,6.8459458,1.9729533,2.9175248,College 7,Liberal Arts
0,0,3,170,56919.641,40.425274,29.078598,9.2246428,11.484875,11204.852,10.913844,6.216794,1.868017,3.211175,College 7,Liberal Arts
0,1,3,301,60467.996,37.097107,26.530888,9.9946785,12.199825,9563.2432,10.600546,6.189086,1.9591722,3.0208616,College 7,Liberal Arts
1,0,3,164,60395.465,38.890942,26.685757,10.191816,11.726153,9770.6729,10.450013,6.3127084,1.8768375,3.1362116,College 7,Liberal Arts
1,1,3,306,61118.926,35.261517,25.285269,10.531425,12.432348,10537.434,9.7383957,6.8348079,2.0329757,2.9594247,College 7,Liberal Arts
0,0,4,76,57604.891,43.86591,30.083223,9.2016277,10.829416,11359.546,9.3787127,5.2664752,1.6533675,3.2463822,College 7,Liberal Arts
0,1,4,173,59163.488,41.276226,29.416027,9.640439,11.570928,10729.44,10.67401,5.8644652,2.1662686,3.1379862,College 7,Liberal Arts
1,0,4,82,57564.488,40.688362,28.204777,9.316287,11.210276,8165.9731,9.6360083,6.2377458,2.1393392,3.3789356,College 7,Liberal Arts
1,1,4,157,61140.891,37.621265,26.574902,10.16024,11.947007,10228.601,9.8608427,6.107039,2.0727701,2.7853858,College 7,Liberal Arts
0,0,0,858,62722.34,32.947655,23.6026,11.024457,13.138281,10822.996,10.09936,6.848043,1.9756134,3.0209906,College 7,Natural Sciences
0,1,0,1493,63165.023,30.344358,22.094772,11.494243,13.458064,10509.13,9.5605698,6.7524948,2.0217388,2.972028,College 7,Natural Sciences
1,0,0,825,64168.777,30.488424,22.091475,11.493069,13.592617,10618.081,9.7621183,7.0820246,1.9379947,2.9482334,College 7,Natural Sciences
1,1,0,1600,64479.148,28.886827,20.928988,11.969027,14.034366,10977.379,9.6880951,6.8671818,1.9517407,2.8899746,College 7,Natural Sciences
0,0,1,406,62023.008,35.087143,25.282532,10.575631,12.66936,9410.8721,10.145116,6.6137424,2.0453241,3.0191312,College 7,Natural Sciences
0,1,1,745,62864.98,33.150387,23.777822,10.98047,12.942234,10888.97,10.426135,6.9681945,1.9827553,2.963186,College 7,Natural Sciences
1,0,1,405,62865.438,32.518715,24.156748,11.079474,13.104812,9810.0557,9.9079876,6.7965755,1.9704554,3.0490537,College 7,Natural Sciences
1,1,1,801,63909.023,30.792429,22.412893,11.554949,13.383883,11377.653,9.9129524,6.8801088,1.9616469,3.0734174,College 7,Natural Sciences
0,0,2,159,60685.43,38.782982,26.92156,10.058762,11.665833,9667.042,10.877975,6.4649143,1.9965343,3.1287925,College 7,Natural Sciences
0,1,2,291,62026.828,34.494915,25.092834,10.616924,12.701014,9870.8389,9.9515162,6.7735901,2.0343785,2.9298401,College 7,Natural Sciences
1,0,2,181,62712.969,35.442581,24.795326,10.361935,12.571566,9178.3857,10.683507,6.8526807,1.8161794,3.2441437,College 7,Natural Sciences
1,1,2,305,61789.891,33.266457,23.709829,11.073263,13.348982,11029.918,9.3652191,6.6420035,2.0869179,2.9987383,College 7,Natural Sciences
0,0,3,165,59790.449,39.854176,28.410641,9.6794081,11.645045,10121.584,9.4975843,5.9353113,1.9583019,2.9431624,College 7,Natural Sciences
0,1,3,296,60429.789,38.671955,27.099031,9.9282818,11.937185,10512.41,10.898907,6.3637743,2.1185014,2.945478,College 7,Natural Sciences
1,0,3,184,60789.844,38.069454,27.125254,10.144711,11.833205,9961.999,10.766361,5.8517804,2.2434268,2.8794446,College 7,Natural Sciences
1,1,3,313,61257.133,36.460648,25.133404,10.55687,12.225984,10689.964,10.440471,6.7453432,1.929292,2.8817542,College 7,Natural Sciences
0,0,4,96,58367.555,43.938423,30.999987,9.03442,10.977286,9210.4736,9.498683,5.4581537,1.7653666,3.0037544,College 7,Natural Sciences
0,1,4,160,59289.887,39.280235,29.684071,9.6362429,11.645934,9806.959,10.094912,6.0952964,2.1067917,3.2051816,College 7,Natural Sciences
1,0,4,77,59238.582,41.903107,29.907084,9.3981295,11.792972,9309.2109,9.8461018,5.981935,1.8596846,3.0705719,College 7,Natural Sciences
1,1,4,146,58294.086,38.621391,26.744738,9.8355579,11.69092,11663.292,10.799374,6.4272113,1.8214453,3.0334806,College 7,Natural Sciences
0,0,0,855,63492.004,32.82048,23.847588,11.00792,13.109526,10366.29,10.14489,6.7590504,1.872329,3.0072258,College 7,Nursing
0,1,0,1577,63866.848,30.247494,22.178614,11.532041,13.551811,10477.587,9.4704714,7.0398889,1.9785049,2.9197259,College 7,Nursing
1,0,0,809,64123.16,30.510153,22.463099,11.484612,13.543697,10553.991,9.6868467,7.1459265,2.0285261,2.9667969,College 7,Nursing
1,1,0,1654,64767.352,29.155828,21.125677,11.981227,13.962761,11109.471,9.4707308,6.7839031,2.0460618,2.9361553,College 7,Nursing
0,0,1,432,62386.223,35.874794,25.238804,10.567668,12.681257,10807.077,10.599622,7.0543079,1.9458407,2.8583636,College 7,Nursing
0,1,1,808,62450.801,32.087029,23.365229,10.959275,12.938406,10368.124,9.8058939,6.6890297,1.9358919,3.0139849,College 7,Nursing
1,0,1,413,62712.895,32.376495,23.757071,10.991602,13.056307,10205.5,10.244075,7.510591,2.1440349,3.0546257,College 7,Nursing
1,1,1,784,64358.238,30.418575,22.100954,11.458881,13.38867,10725.254,9.7992182,6.6465197,1.9536461,2.8624916,College 7,Nursing
0,0,2,149,60959.41,37.890621,27.634062,10.137595,11.497176,9947.5547,10.430878,6.9922047,2.121911,3.1229527,College 7,Nursing
0,1,2,298,62097.094,34.716213,25.411371,10.362716,12.685942,10829.4,10.391421,6.2466044,2.0015893,3.0358906,College 7,Nursing
1,0,2,165,62102.555,35.75256,25.231953,10.604566,12.387422,10550.516,10.175665,6.2632589,1.8437091,3.1816523,College 7,Nursing
1,1,2,336,63446.535,33.120068,23.765652,10.909236,13.183258,10079.006,10.290429,7.3159227,2.0936368,2.7921109,College 7,Nursing
0,0,3,149,60354.484,41.092201,29.166006,9.4579649,11.550903,9899.2207,9.7551527,5.7035108,1.9458981,3.0959487,College 7,Nursing
0,1,3,299,61507.813,38.022121,27.273273,10.037241,11.791362,10241.17,10.092964,6.3595366,2.0409017,3.0902092,College 7,Nursing
1,0,3,159,62173.348,39.526661,27.138371,10.060037,11.697432,11353.92,9.8257065,5.6163645,2.0224414,3.1024323,College 7,Nursing
1,1,3,332,61745.656,34.835018,26.009661,10.56776,12.526447,10311.225,10.26805,6.6996131,2.0058944,3.0651822,College 7,Nursing
0,0,4,84,58886.199,44.958427,30.940109,9.3004246,10.545053,9490.4482,11.56531,5.2659764,1.9976144,3.0301936,College 7,Nursing
0,1,4,147,59690.719,42.453606,28.563173,9.531867,11.767063,9940.1416,11.824436,6.4249568,1.9198592,3.337563,College 7,Nursing
1,0,4,81,57544.977,39.083652,29.414438,9.4822149,10.985977,8905.8232,9.5314169,5.9337907,2.0824287,3.2294519,College 7,Nursing
1,1,4,151,61894.605,38.404125,27.356709,10.070893,12.259665,9956.1143,10.529338,6.1115055,2.0970662,3.0540156,College 7,Nursing
0,0,0,424,63442.266,32.31842,23.669273,10.89091,13.036695,10969.223,9.8795691,7.1140976,1.9180404,2.9503963,College 7,Psychology
0,1,0,796,64563.813,30.997574,22.323414,11.497038,13.426678,10862.839,10.149827,6.8871565,2.0280042,2.8796232,College 7,Psychology
1,0,0,421,65197.902,30.921804,22.800058,11.458988,13.540594,10241.976,10.024955,6.6950922,1.9897207,3.0817306,College 7,Psychology
1,1,0,770,65644.461,28.535471,20.856255,12.032043,14.066672,11012.116,9.2024384,6.7070489,1.9724993,2.9801922,College 7,Psychology
0,0,1,219,61427.133,35.851921,25.402344,10.479954,12.14476,10965.009,10.532374,6.3354034,2.1070971,2.8168426,College 7,Psychology
0,1,1,375,62788.316,33.286209,23.516468,10.915915,12.903967,10719.992,10.411283,6.4114118,1.8809296,3.0703714,College 7,Psychology
1,0,1,192,62783.922,32.884872,23.763882,11.056539,12.814388,10407.439,10.469348,6.82898,2.1579766,3.1322839,College 7,Psychology
1,1,1,391,65007.73,30.8493,22.078356,11.452495,13.432285,11084.928,9.7479477,6.6764789,1.9435397,2.9299691,College 7,Psychology
0,0,2,106,60347.492,37.533695,26.452913,9.8751488,11.913784,10635.013,10.900558,6.5435786,2.0808077,3.4120977,College 7,Psychology
0,1,2,164,62492.738,36.316231,25.254656,10.2298,12.317721,10410.897,10.942343,6.496139,2.1004922,2.9644742,College 7,Psychology
1,0,2,80,63221.359,35.16164,23.059931,10.69195,12.520457,8912.7031,9.9783506,6.7352238,1.9834856,2.7550006,College 7,Psychology
1,1,2,153,63408.078,32.333382,23.433462,10.98439,12.887823,11610.23,10.791145,6.472611,2.2347538,3.0330868,College 7,Psychology
0,0,3,80,60288.332,40.349819,29.134466,9.2926693,11.981394,10254.646,9.2459688,5.9267387,1.9484099,3.1200244,College 7,Psychology
0,1,3,162,62144.203,36.772194,27.685818,9.920496,11.917848,9638.2168,9.9800501,5.8194275,1.8143998,3.0948491,College 7,Psychology
1,0,3,98,62532.297,37.099731,27.580006,10.099176,11.890874,10309.354,9.1853199,6.9144959,1.9310105,2.8781624,College 7,Psychology
1,1,3,161,64488.516,34.709431,25.170717,10.559081,12.149125,9922.7305,10.08237,6.7765894,1.8699789,3.0228863,College 7,Psychology
0,0,4,39,57750.246,42.538082,31.047047,8.9534674,10.808918,13153.297,9.7232046,6.4935164,2.3314695,2.5294459,College 7,Psychology
0,1,4,87,59249.059,39.564686,29.34281,9.3799477,11.776566,9683.8311,11.080369,6.1352744,2.1979864,2.7602098,College 7,Psychology
1,0,4,39,64174.547,41.84753,27.389561,8.6025915,11.310659,9422.0732,10.819066,5.6157522,1.4579192,2.9983931,College 7,Psychology
1,1,4,87,60595.574,39.737099,27.054056,10.070593,12.235389,9779.8066,9.5577955,6.1582446,1.9347329,2.9760785,College 7,Psychology
0,0,0,431,59974.602,32.459003,23.472496,11.054033,12.934072,10202.796,10.243776,7.0784283,2.0792885,2.8501422,College 8,Automotive Tech
0,1,0,835,61675.48,29.941799,22.02536,11.377371,13.387635,10831.771,9.5672531,6.9730511,2.0386839,2.9518313,College 8,Automotive Tech
1,0,0,411,61693.426,30.1789,22.535662,11.554248,13.761255,10109.166,9.8727388,7.3127136,1.8739505,2.9733829,College 8,Automotive Tech
1,1,0,767,61805.23,28.609989,20.866386,11.890525,13.875117,10840.225,9.1258144,6.7065392,1.9992616,2.895556,College 8,Automotive Tech
0,0,1,188,59492.426,35.108761,25.060175,10.401338,12.887947,10578.486,11.267628,6.9288197,2.0273249,2.9581323,College 8,Automotive Tech
0,1,1,375,60294.551,32.310493,23.338543,11.119664,13.030445,10459.918,9.8675241,6.7188325,1.9572622,2.9766457,College 8,Automotive Tech
1,0,1,211,60960.453,32.676933,24.52117,10.969235,12.92354,10088.951,9.9302053,7.509367,2.0294645,2.7295351,College 8,Automotive Tech
1,1,1,372,61152.344,30.689598,22.422266,11.498453,13.439379,10328.354,10.244905,6.8530011,2.0945964,3.0096877,College 8,Automotive Tech
0,0,2,84,57940.34,38.016285,26.475164,10.243497,12.073673,10072.299,10.250706,6.1820645,1.6208501,2.8532064,College 8,Automotive Tech
0,1,2,143,61164.496,36.833099,25.784643,10.491549,12.65963,9507.751,11.339643,6.8292317,2.0196304,2.8227458,College 8,Automotive Tech
1,0,2,78,59010.621,35.780155,25.757383,10.52599,12.339769,11551.925,10.956749,6.8670654,2.0408192,2.9932134,College 8,Automotive Tech
1,1,2,166,61643.516,32.981304,23.392132,10.944369,13.11664,9961.3076,9.5188465,6.9494829,2.0295787,2.90677,College 8,Automotive Tech
0,0,3,75,57759.422,41.770237,30.22715,9.3988142,11.260272,11159.662,10.146597,5.6138196,1.9446418,3.2060111,College 8,Automotive Tech
0,1,3,130,57794.973,39.701473,27.657042,9.9601278,11.532769,10621.149,10.896116,6.3979268,1.9279442,3.1386073,College 8,Automotive Tech
1,0,3,89,57240.48,38.459454,27.576237,10.082728,12.030069,9845.8818,10.105178,5.8631563,1.8548266,2.9952743,College 8,Automotive Tech
1,1,3,145,60305.891,33.789597,24.736677,10.397449,12.916287,10078.483,10.382232,6.9233508,2.0189629,3.0226626,College 8,Automotive Tech
0,0,4,48,57953.227,44.530235,30.42907,8.8297424,10.684559,10545.395,9.8334131,5.5465336,2.0179484,2.9541285,College 8,Automotive Tech
0,1,4,69,58106.902,43.444347,28.826113,9.6598673,11.394019,9653.8906,10.459352,6.21033,1.8257583,2.879118,College 8,Automotive Tech
1,0,4,44,57975.461,41.110744,27.101307,9.676774,11.638907,11094.525,9.5349979,6.3610806,2.0144036,3.1752999,College 8,Automotive Tech
1,1,4,75,57619.641,38.555244,26.892387,10.142825,12.028307,9707.166,9.6243,6.4770136,1.9842384,2.9341943,College 8,Automotive Tech
0,0,0,808,60839.766,33.057228,23.205303,10.994351,12.980862,10938.687,9.9331455,6.9118714,1.9051712,2.9373631,College 8,Business
0,1,0,1529,62310.504,30.159798,22.122307,11.397113,13.411844,10635.534,9.5748529,6.7377553,1.9930239,2.9619832,College 8,Business
1,0,0,833,62199.324,30.31897,22.684757,11.517437,13.401108,10968.012,9.8863697,7.1285262,1.9773216,3.1884203,College 8,Business
1,1,0,1579,63010.801,28.959145,21.212414,11.950954,14.071745,10856.469,9.666646,6.7411861,1.9539047,2.856786,College 8,Business
0,0,1,438,59439.5,35.009449,25.334034,10.425365,12.216412,10811.926,10.259365,6.4941993,2.0402126,2.8378527,College 8,Business
