female,age,race,obs,wage,emp,grad,length,first,wage_sd,emp_sd,grad_sd,length_sd,first_sd,coll,prog
1,1,3,25,63740.262,49.349998,34.860001,8.5299997,9.5699997,13068.479,14.215568,7.705667,3.9751418,7.1203575,College 11,Psychology
0,0,4,25,57403.691,57.91,29.049999,7.0799999,10.32,9618.3428,12.538881,6.9737825,3.941083,9.2518082,College 11,Psychology
0,1,4,25,60319.102,47.080002,33.43,7.23,10.58,10652.141,12.79521,4.515172,2.7626915,6.0592456,College 11,Psychology
1,0,4,25,65294.039,53.110001,33.060001,7.9200001,7.9699998,12152.59,17.263588,8.8731451,4.6469321,8.3037014,College 11,Psychology
1,1,4,25,59875.238,51.549999,37.07,8.2799997,7.77,11578.441,9.6273203,7.3609304,3.7286704,5.464149,College 11,Psychology
0,0,0,77,68028.75,47.049999,35.23,7.5,11.14,9724.6465,24.340254,16.826611,5.3325014,8.757637,College 12,Automotive Tech
0,1,0,146,63051.609,51.279999,34.419998,8.1899996,11.34,10482.2,19.950563,12.037701,4.4999866,8.2799578,College 12,Automotive Tech
1,0,0,84,66199.953,48.209999,38.459999,7.73,9.9700003,12157.529,24.650393,19.068371,5.4143524,8.9108009,College 12,Automotive Tech
1,1,0,157,63533.5,48.630001,34.349998,8.25,10.17,9818.1768,21.343281,13.889443,4.8678269,8.3130636,College 12,Automotive Tech
0,0,1,40,63710.602,53.32,35.619999,8.1999998,9.4300003,10438.103,23.823809,11.247322,5.6350131,8.2651548,College 12,Automotive Tech
0,1,1,81,59776.43,51.310001,34.400002,8.5500002,11.28,9838.2783,17.381365,11.849241,4.548388,7.8837667,College 12,Automotive Tech
1,0,1,49,65040.68,41.98,38.290001,8.6000004,10.83,13165.773,25.163507,15.896959,5.2275944,8.5018835,College 12,Automotive Tech
1,1,1,95,62183.801,51.349998,36.189999,8.1099997,9.7200003,9905.5498,17.72262,12.800777,4.5358028,8.0657644,College 12,Automotive Tech
0,0,2,25,61735.328,49.709999,35.970001,8.5100002,8.3100004,13015.387,15.624793,11.60748,4.9178452,7.4924097,College 12,Automotive Tech
0,1,2,25,63465.672,53.540001,36.439999,8.0299997,10.09,9415.0479,18.295647,8.9971828,3.6555562,7.6237407,College 12,Automotive Tech
1,0,2,25,61576.82,49.5,41.290001,9.8800001,11.46,8713.6133,20.776169,6.2765388,5.5212622,9.4905863,College 12,Automotive Tech
1,1,2,25,63268.629,52.450001,32.200001,6.6500001,8.75,7391.9883,18.323431,14.069495,4.2520957,8.0188446,College 12,Automotive Tech
0,0,3,25,62141.941,48.25,41.18,7.9299998,11.8,8386.0293,20.02952,10.628516,4.7559953,7.8429408,College 12,Automotive Tech
0,1,3,25,58517.199,55.84,35.23,7.54,10.61,12117.767,13.355157,9.3686066,3.5780199,6.7567782,College 12,Automotive Tech
1,0,3,25,65652.211,43.860001,36,8.0200005,11.38,8198.9736,21.606436,13.375312,5.5071068,8.2442598,College 12,Automotive Tech
1,1,3,25,59122.629,50.869999,34.240002,7.8899999,9.9499998,9704.0977,15.140925,12.586585,4.3097959,6.6593251,College 12,Automotive Tech
0,0,4,25,60062.34,48.110001,37.060001,7.4699998,7.5100002,9604.4268,19.112045,12.754586,3.9774678,6.2347169,College 12,Automotive Tech
0,1,4,25,56427.34,57.709999,34.389999,7.48,11.76,12645.418,8.9832907,8.0535507,2.0589306,5.0100226,College 12,Automotive Tech
1,0,4,25,64236.539,45.720001,40.150002,9.25,10.56,6340.4448,16.879864,7.7428417,3.4408305,8.6782379,College 12,Automotive Tech
1,1,4,25,57326.199,47.369999,32.720001,7.1199999,9.1199999,11255.592,11.921617,5.6707592,4.0151196,6.1454182,College 12,Automotive Tech
0,0,0,159,64711.77,50.950001,35.279999,8.5299997,9.5500002,12032.793,24.56888,16.319702,5.5427842,8.461092,College 12,Business
0,1,0,279,62595.59,51.450001,34.98,8.04,9.75,10194.633,19.313219,12.782036,4.7051764,8.2122374,College 12,Business
1,0,0,156,65102.07,53,36.470001,8.5900002,9.9700003,10902.634,24.54364,17.162668,5.7120342,8.4748478,College 12,Business
1,1,0,311,63969.59,49.509998,34.830002,8.4099998,10.07,10840.425,20.859764,13.796662,4.74154,8.4027538,College 12,Business
0,0,1,92,63220.07,52.380001,36.599998,8.3000002,11.91,10064.063,23.648867,13.282808,5.2108307,8.0893641,College 12,Business
0,1,1,166,61872.02,51.09,34.27,8.3100004,10.74,11214.612,18.126535,10.677815,4.3586669,8.0300751,College 12,Business
1,0,1,77,64144.801,50.93,33.150002,8.1099997,10.48,12483.512,23.132925,14.928354,5.6529908,8.5848551,College 12,Business
1,1,1,156,63087.949,51.799999,33.779999,8.6899996,9.5699997,11210.127,21.418631,12.606181,4.7544317,8.0631657,College 12,Business
0,0,2,35,62240.422,47.790001,39.48,7.5300002,14.22,9857.0059,16.853323,11.251323,4.6492758,7.3182826,College 12,Business
0,1,2,51,61396.09,46.360001,36.110001,8.9399996,9.9799995,10611.497,15.937706,10.134512,3.2787039,7.6110439,College 12,Business
1,0,2,29,58646.512,42.889999,34.799999,7.96,10.35,11992.65,16.989418,14.192759,5.2194538,8.3884401,College 12,Business
1,1,2,66,59103.32,49.68,35.970001,8.1199999,10.89,9970.832,18.197056,10.604379,4.2016387,7.3176293,College 12,Business
0,0,3,34,64710.191,46.970001,35.889999,8.3100004,11.54,12791.453,15.518588,11.039742,4.7497945,7.9468875,College 12,Business
0,1,3,58,60547.57,48.900002,35.470001,7.4299998,11.11,9245.5371,11.554817,7.7325048,3.1574903,7.245904,College 12,Business
1,0,3,36,63658.57,43.98,33.27,9.5799999,10.44,9531.1484,17.891207,13.022612,3.939244,7.6815524,College 12,Business
1,1,3,47,59182.23,51.299999,35.900002,9.3400002,10.48,10384.408,14.257144,8.8089323,4.6143112,7.2827129,College 12,Business
0,0,4,25,62351.66,46.580002,35,9.4099998,9.5100002,11990.898,13.971574,6.2810502,3.729929,7.0089946,College 12,Business
0,1,4,30,59459.539,52.779999,35.259998,7.9899998,9.8000002,10394.681,11.122202,7.2692742,2.7412241,6.0830617,College 12,Business
1,0,4,25,59972.68,53.919998,31.33,6.9899998,11.23,9069.9453,18.102505,9.6961756,4.3115878,8.4185762,College 12,Business
1,1,4,42,59420.809,51.119999,35.02,8.4899998,9.6599998,11111.078,17.784025,7.0087409,3.2305064,6.0125327,College 12,Business
0,0,0,185,66455.273,51.139999,35.73,8.3500004,10.17,10554.491,24.01816,15.912141,5.4404635,8.5358095,College 12,Education
0,1,0,315,63008.539,49.869999,36.459999,8.8000002,11.42,10700.837,20.028694,12.353792,4.9593916,8.0273018,College 12,Education
1,0,0,172,66509.656,51.470001,36.09,8.9200001,10.93,10934.234,28.085724,16.846113,5.5686941,8.7228613,College 12,Education
1,1,0,346,65168.809,51.009998,35.240002,7.8400002,10.22,9497.3066,20.609591,14.732396,4.9675608,8.2781801,College 12,Education
0,0,1,75,62401.969,53.919998,36.599998,9.3400002,11.87,9587.4756,21.10928,14.407842,5.188509,8.7106628,College 12,Education
0,1,1,171,62133.422,52.27,35.790001,7.71,10.67,10382.381,17.649338,11.579577,4.1871066,7.7284493,College 12,Education
1,0,1,63,65409.531,47.52,37.369999,9.2700005,10.85,10220.543,24.963121,16.810902,5.2208734,8.6208153,College 12,Education
1,1,1,157,63788.281,52.900002,36.029999,8.5699997,9.9399996,10315.684,21.081375,12.612185,4.5823474,7.8007259,College 12,Education
0,0,2,25,63914.48,49.950001,34.849998,7.5500002,9.0699997,9324.3682,20.465096,13.149116,5.102901,7.757194,College 12,Education
0,1,2,59,60744.922,50.52,33.880001,8.5500002,11.61,10853.987,13.012507,9.1446791,3.3040342,6.9212503,College 12,Education
1,0,2,30,64009.461,54.009998,40.200001,7.8099999,8.1099997,11339.662,26.006762,15.241593,4.3824816,8.1246328,College 12,Education
1,1,2,70,62610.68,46.16,33.73,8.3699999,10.07,11656.486,16.436682,10.630643,4.7406626,8.0326614,College 12,Education
0,0,3,40,61468.379,50.330002,37.200001,8.2200003,7.8499999,10895.521,17.73851,11.614479,4.2256408,7.9893188,College 12,Education
0,1,3,52,60152.801,49.169998,36.66,8.0299997,10.27,11906.567,13.421747,8.1159678,3.5569355,6.2995825,College 12,Education
1,0,3,28,62878.711,50.299999,31.51,8.3900003,7.9200001,6819.7715,18.006197,10.261013,5.0258212,7.7755542,College 12,Education
1,1,3,78,62606.73,49.32,35.25,8.8299999,11.17,11211.489,12.402987,8.8755026,3.8261437,7.8767943,College 12,Education
0,0,4,25,61315,55.66,33.889999,7.3800001,8.8199997,11202.726,13.155569,10.623594,4.1870408,7.4563875,College 12,Education
0,1,4,31,56976.34,49.209999,35.490002,8.3800001,10.2,8876.3574,12.750994,5.0443158,2.6826029,5.7086382,College 12,Education
1,0,4,25,64412.559,41.889999,37,8.3999996,13.83,10795.047,16.789968,7.6390576,5.4777989,7.5082784,College 12,Education
1,1,4,35,57902.73,51.23,35.459999,8.6800003,9.6800003,10137.62,13.370416,8.3344564,3.2987719,6.088201,College 12,Education
0,0,0,176,66309.008,50.5,36.73,7.96,11.12,9654.3125,21.973614,15.428774,5.4132471,8.5055647,College 12,Information Tech
0,1,0,293,64008.441,49.950001,35.619999,8.8800001,10.54,10241.476,20.619455,12.743612,4.9605398,8.1131525,College 12,Information Tech
1,0,0,145,67988.891,49.689999,37.959999,8.4700003,10.2,11836.689,25.150789,17.268837,5.4181051,8.6722383,College 12,Information Tech
1,1,0,327,64061.262,50.389999,35.599998,8.4499998,10.51,10429.589,22.996727,13.96454,5.151916,8.1127796,College 12,Information Tech
0,0,1,90,62613.102,54.360001,32.009998,8.3599997,11.54,11323.025,21.806864,12.639855,5.1521983,8.3837252,College 12,Information Tech
0,1,1,164,62079.891,49.009998,34.560001,8.2799997,9.5100002,10565.838,16.197376,11.835723,4.4080677,7.9888783,College 12,Information Tech
1,0,1,90,65576.703,52.169998,37.029999,8.4899998,9.6999998,9671.9092,22.677389,15.931132,5.3453779,8.6048594,College 12,Information Tech
1,1,1,145,63906.898,52.34,35.580002,7.8400002,10.85,10471.34,20.725222,12.713046,4.9557867,8.0837927,College 12,Information Tech
0,0,2,33,61883.32,54.380001,35.639999,6.9899998,12.96,13358.26,17.481541,7.8560061,3.9950674,8.1635227,College 12,Information Tech
0,1,2,70,61702.172,51.73,34.950001,8,11.06,10841.159,13.981453,9.7736969,4.4123464,8.0917673,College 12,Information Tech
1,0,2,31,61505.301,50.259998,37.860001,8.0900002,8.0100002,11280.79,20.983345,12.333411,5.1724291,8.0093632,College 12,Information Tech
1,1,2,60,65976.156,48.439999,34.02,7.3000002,10.44,12893.437,15.517015,11.568733,4.4115911,7.7872391,College 12,Information Tech
0,0,3,44,63954.461,49.220001,35.889999,8.9200001,9.4899998,12518.25,19.364307,8.5107861,3.8411484,7.0289507,College 12,Information Tech
0,1,3,59,60886.43,49.23,36.310001,8.0299997,11.65,10547.481,14.473036,7.5739059,3.6025717,6.9276571,College 12,Information Tech
1,0,3,27,62916.941,44.049999,33.849998,8.7600002,9.3000002,11749.498,22.596874,13.560878,5.1746197,7.7426739,College 12,Information Tech
1,1,3,68,61186.879,51.900002,36.419998,8.1899996,10.73,11099.709,18.065302,7.9779987,3.8451014,7.2142777,College 12,Information Tech
0,0,4,25,65219.879,48.939999,34.98,6.3200002,15.02,8462.9385,15.612499,8.2955198,4.5632696,7.2981195,College 12,Information Tech
0,1,4,38,58275.102,49.330002,35.869999,8.0200005,10.68,9852.1484,11.261261,6.4620018,2.7072275,5.2599001,College 12,Information Tech
1,0,4,25,62756.102,48.77,37.68,8.8000002,15.02,8995.4385,23.504074,12.327937,4.6818576,6.763649,College 12,Information Tech
1,1,4,27,59029.621,43.68,34.330002,7.6399999,9.5500002,10007.86,12.260757,7.1671033,2.9573424,7.2284327,College 12,Information Tech
0,0,0,157,66879.203,51.32,35.529999,8.4200001,10.29,10440.342,24.294621,15.64493,5.2579699,8.3679161,College 12,Liberal Arts
0,1,0,312,65772.898,50.330002,35.290001,8.3900003,10.15,10091.661,20.013113,13.242608,4.8641529,7.9248729,College 12,Liberal Arts
1,0,0,183,65928.703,48.48,35.279999,8.2299995,9.8900003,11327.398,25.329109,16.897306,5.4934635,8.4992065,College 12,Liberal Arts
1,1,0,317,65579.07,49.549999,36.040001,8.0900002,10.61,10103.764,21.744602,14.267502,5.3054981,8.3299007,College 12,Liberal Arts
0,0,1,89,66473.273,46.209999,34.290001,7.6399999,9.9200001,11033.282,20.991583,13.004314,5.0220337,8.0349751,College 12,Liberal Arts
0,1,1,133,64978.559,50.669998,34.48,8.3999996,11.01,10801.073,17.418259,11.170052,4.2354708,7.8739104,College 12,Liberal Arts
1,0,1,92,66623.297,47.279999,35.98,8.0799999,10.23,10824.144,23.523647,15.641602,5.0946655,8.5654593,College 12,Liberal Arts
1,1,1,144,64578.352,49.41,32.369999,8.4799995,10.45,9317.1006,20.042046,12.604423,4.761188,8.3274517,College 12,Liberal Arts
0,0,2,32,62060.969,47.66,37.27,8.6099997,6.54,11622.473,20.025866,14.092213,4.3423662,6.3302498,College 12,Liberal Arts
0,1,2,70,60689.41,51.700001,36.16,7.75,10.24,10382.063,14.751949,10.069552,4.0025215,7.4285474,College 12,Liberal Arts
1,0,2,33,63348.969,59.32,34.330002,7.96,10.55,10303.886,25.664883,13.198956,5.399828,8.1989851,College 12,Liberal Arts
1,1,2,74,64434.09,48.34,36.950001,7.1599998,10.24,9910.9883,18.957897,11.832108,3.9159994,8.1488924,College 12,Liberal Arts
0,0,3,35,61921.73,51.369999,36.25,7.23,7.6900001,10957.695,18.84811,9.4658995,4.4197607,7.0527453,College 12,Liberal Arts
0,1,3,57,60519.148,48.740002,33.900002,8.3199997,10.59,11584.323,12.616426,7.3420539,3.6000259,7.3396339,College 12,Liberal Arts
1,0,3,29,63984.109,50.220001,38.02,8.5100002,10.41,9459.1348,18.942472,14.420587,4.8221188,8.7143555,College 12,Liberal Arts
1,1,3,63,60503.648,49.09,34.23,8.9300003,9.8800001,10308.369,16.638601,8.1175117,4.0583811,7.9461212,College 12,Liberal Arts
0,0,4,25,60920.391,50.830002,31.43,9.4700003,11.89,9685.8564,12.315763,8.563405,4.2749195,7.224977,College 12,Liberal Arts
0,1,4,25,62526.41,50.59,35.040001,7.79,10.98,9350.9912,10.791078,5.0713201,2.7432947,5.5401521,College 12,Liberal Arts
1,0,4,25,63426.961,52.080002,35.919998,8.3199997,9.54,11427.963,17.803471,11.944436,5.1853046,7.3800468,College 12,Liberal Arts
1,1,4,30,64819.23,49.849998,35.029999,8.2399998,11.33,10619.034,13.846484,6.7714949,2.8593404,6.415854,College 12,Liberal Arts
0,0,0,163,65940.781,52.130001,34.73,8.1800003,10.5,11205.938,23.908249,15.333993,5.3924484,8.7691193,College 12,Natural Sciences
0,1,0,324,64298.629,46.669998,34.119999,8.6700001,10.39,10554.836,19.761953,12.639849,4.7478943,8.2810287,College 12,Natural Sciences
1,0,0,170,68065.477,48.599998,36.299999,8.4700003,10.5,11502.017,25.273558,17.294176,5.3044786,8.565568,College 12,Natural Sciences
1,1,0,346,66100.094,51.18,35.740002,8.5,10.33,10517.091,21.420094,14.304273,5.2204638,8.3058023,College 12,Natural Sciences
0,0,1,77,66279.242,52.360001,33.59,8.75,11.02,10969.682,23.600344,13.529001,5.3520541,8.1463223,College 12,Natural Sciences
0,1,1,159,63805.34,50,36.16,8.3199997,9.6899996,10364.657,17.941084,12.07918,4.7769852,7.9515691,College 12,Natural Sciences
1,0,1,76,67257.453,47.150002,40.060001,8.6800003,9.8999996,11003.908,25.136454,16.507984,5.2666836,9.0230198,College 12,Natural Sciences
1,1,1,163,65685.563,46.950001,34.48,8.3599997,10.31,11053.179,19.688673,12.437832,4.7838745,7.9370847,College 12,Natural Sciences
0,0,2,25,61707.891,52.759998,30.43,7.3600001,8.1499996,13033.552,21.499399,12.480421,5.0031724,8.2093296,College 12,Natural Sciences
0,1,2,56,60925.469,48.860001,35.43,7.8499999,8.8900003,10252.559,15.521244,9.4512749,4.1341362,7.3551202,College 12,Natural Sciences
1,0,2,39,66041.43,51.66,37.349998,8.46,9.8699999,10301.277,20.216887,12.276298,5.3113899,8.1890888,College 12,Natural Sciences
1,1,2,52,64954.051,45.529999,33.950001,8.3400002,9.3800001,11790.416,17.601065,12.682786,4.8949828,7.7617559,College 12,Natural Sciences
0,0,3,37,60670.719,41.23,33.029999,7.4200001,10.71,11541.142,17.687363,9.3849173,4.8579898,8.7048101,College 12,Natural Sciences
0,1,3,61,63581.16,53.279999,35.439999,7.8299999,9.4099998,9633.791,12.47801,7.6393642,3.9829917,6.8056951,College 12,Natural Sciences
1,0,3,34,67189.844,52.259998,31.299999,8.4499998,8.5299997,10794.484,22.05731,10.727001,5.2401247,7.9025421,College 12,Natural Sciences
1,1,3,68,62370.09,49.439999,35.200001,7.1599998,11.68,9688.7695,14.073123,10.1928,3.603694,7.512188,College 12,Natural Sciences
0,0,4,25,62406.141,48.799999,36.759998,7.29,8.8000002,11683.385,15.154482,8.1034422,3.6672533,6.6479831,College 12,Natural Sciences
0,1,4,38,60315.961,46.970001,35.509998,8.1499996,10.7,8777.2041,11.759353,5.7137661,3.0503848,5.8761973,College 12,Natural Sciences
1,0,4,25,63813.441,52.349998,36.139999,8.75,7.71,8717.2471,14.691185,14.614115,5.1649199,7.6520686,College 12,Natural Sciences
1,1,4,40,61408.641,47.919998,35.27,7.29,10.2,10120.626,14.262058,8.3055,3.6294367,6.7796063,College 12,Natural Sciences
0,0,0,172,67420.031,51.029999,34.259998,8.3699999,9.6899996,11027.575,23.77924,16.081587,4.9910955,8.5411091,College 12,Nursing
0,1,0,319,65327.789,49.529999,35.380001,8.4499998,11.29,10267.139,20.907322,13.295264,4.6709514,7.9804387,College 12,Nursing
1,0,0,162,67806.406,52.200001,34.919998,8.1400003,11.26,11295.305,26.167776,16.391874,5.4521084,8.4935484,College 12,Nursing
1,1,0,319,66484.383,49.259998,35.27,8.1999998,10.11,10906.714,21.470463,14.041784,4.9978719,8.3865309,College 12,Nursing
0,0,1,95,63973.75,47.830002,39.150002,9.0699997,8.8800001,9801.3516,22.222628,13.591141,5.0308332,8.1694231,College 12,Nursing
0,1,1,180,64643.379,51.450001,34.439999,8.71,9.9499998,10435.352,16.653835,10.252867,4.4080124,7.8344321,College 12,Nursing
1,0,1,88,67241.203,47.369999,31.32,8.8299999,11.06,10723.479,24.714121,15.468318,5.4055195,8.1274881,College 12,Nursing
1,1,1,153,64860.68,50.240002,35.470001,8.9300003,11.34,11073.483,22.19842,12.541783,4.7915363,7.9411402,College 12,Nursing
0,0,2,31,65365.949,53.720001,38.939999,10.25,10.14,13709.901,19.979631,13.851831,4.687633,7.8294063,College 12,Nursing
0,1,2,54,63917.801,51.709999,35.450001,7.3600001,10.46,7849.5732,16.411741,9.138669,3.7930698,7.3448548,College 12,Nursing
1,0,2,36,68174.773,46.740002,37.400002,9.4399996,10.07,9907.7822,25.631227,13.642329,5.5639462,8.3197393,College 12,Nursing
1,1,2,61,62551.602,51.150002,37.669998,8.0500002,11.38,9585.1396,16.143572,10.787815,4.2898216,7.8887234,College 12,Nursing
0,0,3,43,68806.531,51.279999,36.119999,8.9799995,10.16,11193.389,18.980091,11.341572,4.1721888,7.7929988,College 12,Nursing
0,1,3,49,63321.828,52.830002,34.93,7.6500001,10.83,9791.627,14.147052,8.3590937,3.3734474,6.7311234,College 12,Nursing
1,0,3,29,66711.188,48.119999,32.73,9.46,12.63,10316.338,17.909958,12.244367,5.3186951,8.2130299,College 12,Nursing
1,1,3,62,62226.539,49.470001,34.060001,7.7399998,11.56,9907.3896,15.163963,6.8859744,3.9944913,7.5842524,College 12,Nursing
0,0,4,25,60909.059,53.959999,33.880001,8.1300001,11.09,9893.957,14.622044,8.1811161,4.2837682,6.7787814,College 12,Nursing
0,1,4,35,61901.84,50.07,37,8.2600002,8.9899998,7493.6929,10.905166,5.661962,2.9742458,5.8959298,College 12,Nursing
1,0,4,25,65661.297,54.740002,34.09,8.1099997,10.36,10999.634,23.40534,8.3759689,4.7187085,8.2387486,College 12,Nursing
1,1,4,25,64129.359,53.900002,35.07,8.5900002,6.5100002,10971.398,8.1448421,9.8777599,3.9214125,6.1809878,College 12,Nursing
0,0,0,86,68692.703,48.599998,33.959999,8.3400002,11.33,11007.723,24.512325,13.51517,5.0687585,8.606391,College 12,Psychology
0,1,0,155,66527.547,49.330002,36.48,8.2399998,11.36,9716.125,19.511967,12.321323,4.7432299,8.2380981,College 12,Psychology
1,0,0,81,68998.508,49.5,39.029999,9.1999998,8.5900002,11918.533,24.113213,19.456663,5.811574,8.3259745,College 12,Psychology
1,1,0,143,68323.438,46.900002,36.290001,8.0100002,9.6800003,9495.5791,21.989178,14.11079,4.9394245,8.1042385,College 12,Psychology
0,0,1,44,68599.797,45.150002,38.380001,8.1800003,9.3599997,12553.967,19.330328,16.268587,5.2844143,7.8453717,College 12,Psychology
0,1,1,74,66892.594,50.099998,37.09,9.1300001,9.96,10727.068,14.7236,11.651054,4.2791967,7.5452414,College 12,Psychology
1,0,1,37,63507.91,51.810001,34.720001,7.79,9,13063.267,24.283863,13.968515,5.1717262,8.5409803,College 12,Psychology
1,1,1,79,66248.32,48.599998,34.73,10.01,8.8699999,11571.903,18.508846,13.114367,4.8289275,8.125577,College 12,Psychology
0,0,2,25,64917.051,59.689999,35.150002,6.8400002,12.49,11694.629,25.257607,8.8482389,4.3276606,8.8615351,College 12,Psychology
0,1,2,26,61517.16,51.060001,33.43,8.0799999,10.58,10677.863,14.292264,8.083005,4.1948447,7.4500704,College 12,Psychology
1,0,2,25,63307.969,56.080002,42.73,9.8999996,12.03,7586.583,26.156164,14.666315,4.1104493,8.0226583,College 12,Psychology
1,1,2,34,65460.441,44.509998,36.740002,9.0799999,9.7700005,11319.296,17.793564,8.3013115,4.8820977,7.9875083,College 12,Psychology
0,0,3,25,62310.641,48.25,36.84,7.3400002,8.5500002,8176.5405,12.145324,11.615433,5.2453976,7.3485956,College 12,Psychology
0,1,3,28,63625.809,55.970001,36.689999,7.5100002,10.59,10794.438,14.425782,7.2496433,3.4189274,7.5405898,College 12,Psychology
1,0,3,25,66806.891,50.57,35.68,9.4399996,11.56,10060.552,21.000557,14.454537,4.9640751,8.1375208,College 12,Psychology
1,1,3,29,61223.781,52.189999,34.080002,8.2299995,10.06,9214.5,16.466076,11.362855,4.5460258,7.7602625,College 12,Psychology
0,0,4,25,64634.41,51.880001,30.040001,8.1700001,8.8599997,8604.0908,21.005663,5.1941524,6.0391388,5.623034,College 12,Psychology
0,1,4,25,61416.93,54.900002,35.990002,7.9200001,9.1099997,9094.0801,8.6669016,6.1775646,2.1282287,6.3982663,College 12,Psychology
1,0,4,25,63874.551,51.02,38.400002,8.5699997,13.6,7483.7573,20.519743,9.4924507,2.7508256,8.3983688,College 12,Psychology
1,1,4,25,62974.879,50.119999,33.369999,7.2399998,11.13,12626.009,13.519868,7.634325,3.8522441,6.5741968,College 12,Psychology
0,0,0,68,67397.828,45.549999,34.599998,7.3400002,10.86,10270.367,22.572422,15.120112,4.847465,8.2471418,College 13,Automotive Tech
0,1,0,148,63373.172,49.919998,36.57,8.8599997,10.36,9946.8818,20.511824,12.77042,4.8384156,8.0663681,College 13,Automotive Tech
1,0,0,96,66132.922,54.07,36.57,7.75,9.5,9045.208,24.752045,16.81468,5.1819706,8.4652243,College 13,Automotive Tech
1,1,0,148,65177.68,49.259998,35.66,9.1599998,10.87,10522.66,21.797709,13.854242,4.990983,8.2754402,College 13,Automotive Tech
0,0,1,48,65257.211,50.349998,37.939999,8.6999998,9.3299999,10761.225,23.094376,12.757027,4.7878275,8.1842213,College 13,Automotive Tech
0,1,1,72,64316.398,49.580002,34.150002,7.79,10.57,11908.523,17.046846,11.884376,4.3306122,7.5420232,College 13,Automotive Tech
1,0,1,43,61937.109,52.349998,34.450001,8.4399996,10.63,9618.2979,23.648449,15.291157,5.3440709,8.3009129,College 13,Automotive Tech
1,1,1,88,61421.34,50.84,39.040001,8.6700001,12.01,9880.4717,22.29751,15.411604,5.1774354,7.8672886,College 13,Automotive Tech
0,0,2,25,58137.73,54.290001,30.969999,7.4699998,8.0500002,10382.857,20.419966,12.757044,4.7555499,7.794086,College 13,Automotive Tech
0,1,2,30,62011.469,51.080002,35.18,8.4300003,10.85,10686.684,16.461351,9.8380499,4.660965,7.6886449,College 13,Automotive Tech
1,0,2,25,72127.852,57.34,38.799999,8.7299995,12.88,8880.6025,20.229845,13.017879,4.8242412,7.9049349,College 13,Automotive Tech
1,1,2,36,59973.379,50.860001,31.860001,7.0300002,11.01,10506.383,16.525846,9.2850494,4.5595732,8.3794746,College 13,Automotive Tech
0,0,3,25,65766.469,50.380001,35.709999,7.1399999,7.6399999,6526.2378,11.673658,9.149478,4.2888889,7.6258283,College 13,Automotive Tech
0,1,3,25,62026.48,49.939999,34.220001,7.54,9.2299995,9719.1641,14.233309,9.691781,3.4334562,7.7852821,College 13,Automotive Tech
1,0,3,25,62899.84,50,40.77,8.1700001,9.3699999,12210.041,21.811483,10.666639,4.5526853,8.4149485,College 13,Automotive Tech
1,1,3,29,59082.25,47.509998,33.759998,9.0900002,11.94,12443.487,15.691877,7.2411928,3.8819456,7.523798,College 13,Automotive Tech
0,0,4,25,64461.102,44.169998,31.469999,8.8599997,8.5,16445.729,14.984807,9.0835781,1.0981998,7.169487,College 13,Automotive Tech
0,1,4,25,59593.281,49.32,33.439999,9.8299999,11.67,8188.6729,10.218252,7.8749247,2.5311174,5.1210332,College 13,Automotive Tech
1,0,4,25,60773.16,52.130001,36.59,6.6100001,10.22,9311.0889,23.501921,11.210667,4.3071156,8.5476179,College 13,Automotive Tech
1,1,4,25,62419.648,55.080002,35.68,8.8000002,7.27,9383.7607,16.531496,6.2540002,2.3501301,6.0675478,College 13,Automotive Tech
0,0,0,171,65510.211,49.330002,37.650002,8.8900003,10.35,9937.1445,20.669676,15.88153,5.2415028,8.3629742,College 13,Business
0,1,0,326,63296.23,49.959999,35.25,8.1999998,9.8199997,10652.657,20.078592,12.315857,4.9102902,7.9392295,College 13,Business
1,0,0,169,65299.789,48.98,37.150002,8.0699997,10.7,11210.226,22.991903,16.723724,5.5280766,8.7015848,College 13,Business
1,1,0,307,64123.289,50.75,34.490002,8.6400003,11.2,10167.493,23.801403,13.583446,5.1314058,8.3658285,College 13,Business
0,0,1,82,65475.16,51.73,37.450001,8.6099997,9.2600002,9374.1191,21.398232,12.836177,4.9759331,8.3678322,College 13,Business
0,1,1,150,61641.699,49.970001,34.490002,7.8099999,9.54,10299.637,17.185566,9.9289474,4.6260033,7.6960297,College 13,Business
1,0,1,78,64192.629,49.360001,36.16,8.0699997,9.2799997,11385.224,25.709038,16.579477,5.6929383,8.420887,College 13,Business
1,1,1,151,63527.641,48.619999,35.139999,8.0600004,9.5799999,9995.9443,19.318518,13.078589,4.7315111,8.1643782,College 13,Business
0,0,2,36,63370.34,47.990002,33.23,7.5599999,11.26,8334.625,21.382006,10.979664,4.8878088,8.3161211,College 13,Business
0,1,2,55,60939.059,51.189999,35.139999,8.4099998,11.72,12398.353,16.8431,10.212551,4.3289819,6.8739362,College 13,Business
1,0,2,38,62780.871,44.32,34.669998,9.1199999,10.32,11466.053,21.019629,14.749307,5.5529604,8.1477013,College 13,Business
1,1,2,61,64697.48,48.98,34.240002,8.2600002,7.8200002,11374.454,15.563692,8.6393347,4.3592997,7.3713684,College 13,Business
0,0,3,31,62323.078,47.75,36.73,8.4099998,11.1,11259.792,14.258957,10.122424,4.5301065,7.78929,College 13,Business
0,1,3,48,60856.25,50.889999,33.779999,7.3899999,10.65,10830.766,12.604786,7.4597034,3.6682301,7.2314258,College 13,Business
